v_id,lon,lat,typ,voltage,frequency,name,operator,ref,wkt_srid_4326
2107,-114.846669717168,35.9780734943749,sub_station,,,,,,SRID=4326;POINT(-114.846669717168 35.9780734943749)
7098,-119.974143376579,40.0748880541556,sub_station,,,Fort Sage Substation,,,SRID=4326;POINT(-119.974143376579 40.0748880541556)
7465,-114.916314133069,36.3474872559931,sub_station,,,,,,SRID=4326;POINT(-114.916314133069 36.3474872559931)
1698,-114.909172737793,36.4293386845485,substation,,,,,,SRID=4326;POINT(-114.909172737793 36.4293386845485)
7441,-118.571220043599,39.2948039900536,sub_station,,,,,,SRID=4326;POINT(-118.571220043599 39.2948039900536)
27845,-119.552921911175,39.5606250206261,joint,,,,,,SRID=4326;POINT(-119.552921911175 39.5606250206261)
8060,-119.710392135021,38.9634199611163,substation,,,,,,SRID=4326;POINT(-119.710392135021 38.9634199611163)
27846,-119.545806804967,39.5618171090349,joint,,,,,,SRID=4326;POINT(-119.545806804967 39.5618171090349)
29702,-119.628336217054,39.5214022935126,joint,,,,,,SRID=4326;POINT(-119.628336217054 39.5214022935126)
10833,-114.117314620473,36.8209879019267,sub_station,,,,,,SRID=4326;POINT(-114.117314620473 36.8209879019267)
1978,-115.33467139802,35.7844932578372,substation,,,,,Jean,SRID=4326;POINT(-115.33467139802 35.7844932578372)
20164,-114.807614811442,36.0112857864916,joint,,,,,,SRID=4326;POINT(-114.807614811442 36.0112857864916)
10432,-115.968675696234,36.1970485713657,station,,,,,,SRID=4326;POINT(-115.968675696234 36.1970485713657)
22727,-118.591659159814,39.2268940735538,joint,230000,60,,,,SRID=4326;POINT(-118.591659159814 39.2268940735538)
9631,-115.24246112905,36.0516083097978,station,,,,,,SRID=4326;POINT(-115.24246112905 36.0516083097978)
7418,-115.973790238459,39.5449430615521,sub_station,,,,,,SRID=4326;POINT(-115.973790238459 39.5449430615521)
20071,-114.794530310339,35.9762708598997,joint,230000,,,,,SRID=4326;POINT(-114.794530310339 35.9762708598997)
22615,-115.151869081084,39.4128884886292,joint,345000,60,,,,SRID=4326;POINT(-115.151869081084 39.4128884886292)
29551,-114.919287256931,36.0241343028414,merge,,,,,,SRID=4326;POINT(-114.919287256931 36.0241343028414)
8058,-119.758591160094,39.191864562708,station,,,,,,SRID=4326;POINT(-119.758591160094 39.191864562708)
28450,-114.998782124568,36.0385987952301,merge,,,,,,SRID=4326;POINT(-114.998782124568 36.0385987952301)
27160,-115.152718258522,39.4129908579938,joint,345000,,,,,SRID=4326;POINT(-115.152718258522 39.4129908579938)
9629,-115.31436223227,36.1101496594265,sub_station,,,,,,SRID=4326;POINT(-115.31436223227 36.1101496594265)
7397,-119.737684176982,39.571609518676,sub_station,,,,,,SRID=4326;POINT(-119.737684176982 39.571609518676)
20100,-115.384970398878,35.8102347156713,joint,230000;230000;115000,60,,,,SRID=4326;POINT(-115.384970398878 35.8102347156713)
22156,-115.064818287634,35.9710978559207,joint,230000,,,,,SRID=4326;POINT(-115.064818287634 35.9710978559207)
8147,-116.39927679524,40.9821700251866,substation,,,,,,SRID=4326;POINT(-116.39927679524 40.9821700251866)
9630,-115.282595853036,36.086171304984,sub_station,,,,,,SRID=4326;POINT(-115.282595853036 36.086171304984)
20070,-114.794507582963,35.9796829696805,joint,,,,,,SRID=4326;POINT(-114.794507582963 35.9796829696805)
7085,-117.230909654284,40.8196437066065,sub_station,,,,,,SRID=4326;POINT(-117.230909654284 40.8196437066065)
8073,-115.888976017979,41.5729917701054,station,,,,,,SRID=4326;POINT(-115.888976017979 41.5729917701054)
8030,-119.980631815912,39.5236534669889,station,,,,,,SRID=4326;POINT(-119.980631815912 39.5236534669889)
19792,-115.005474142661,35.7905501779529,joint,230000,,,,,SRID=4326;POINT(-115.005474142661 35.7905501779529)
1909,-115.356792374723,35.6148798332632,sub_station,,,,,,SRID=4326;POINT(-115.356792374723 35.6148798332632)
1904,-114.796003438336,35.9792934706439,sub_station,,,,,,SRID=4326;POINT(-114.796003438336 35.9792934706439)
1903,-114.969068120543,36.0222812051065,station,,,,,Amargosa,SRID=4326;POINT(-114.969068120543 36.0222812051065)
8074,-116.435275976127,40.9905789652167,substation,,,,,,SRID=4326;POINT(-116.435275976127 40.9905789652167)
8156,-117.309760816291,38.3236026817879,station,,,,,,SRID=4326;POINT(-117.309760816291 38.3236026817879)
22157,-115.064727737454,35.9714535853153,joint,230000,,,,,SRID=4326;POINT(-115.064727737454 35.9714535853153)
8071,-115.799501121122,40.8533797889107,substation,,,,,,SRID=4326;POINT(-115.799501121122 40.8533797889107)
27841,-119.546499226388,39.5640490079986,joint,,,,,,SRID=4326;POINT(-119.546499226388 39.5640490079986)
8747,-114.041215448207,41.3345421003528,station,,,,,,SRID=4326;POINT(-114.041215448207 41.3345421003528)
8035,-119.750103261666,39.3883409050929,substation,,,,,,SRID=4326;POINT(-119.750103261666 39.3883409050929)
7463,-115.330005040858,36.334470006036,sub_station,,,Northwest Substation,,,SRID=4326;POINT(-115.330005040858 36.334470006036)
8070,-115.904029046852,41.4076091133355,substation,,,,,,SRID=4326;POINT(-115.904029046852 41.4076091133355)
20072,-114.820646042448,36.0179761168764,joint,,,,,,SRID=4326;POINT(-114.820646042448 36.0179761168764)
7094,-114.807323678721,39.3365506665494,substation,,,Gonder Substation,,,SRID=4326;POINT(-114.807323678721 39.3365506665494)
10435,-114.995752848573,36.0410818482591,station,,,,,,SRID=4326;POINT(-114.995752848573 36.0410818482591)
1696,-114.830306976128,36.4822454236905,station,,,,,Crystal,SRID=4326;POINT(-114.830306976128 36.4822454236905)
10436,-115.003411333624,36.0401212074024,station,,,,,,SRID=4326;POINT(-115.003411333624 36.0401212074024)
29581,-114.608404533409,36.6810902318644,merge,,,,,,SRID=4326;POINT(-114.608404533409 36.6810902318644)
9628,-115.34463042424,36.1826528137832,substation,,,,,,SRID=4326;POINT(-115.34463042424 36.1826528137832)
2355,-114.939347823288,36.0846524915833,sub_station,,,,,,SRID=4326;POINT(-114.939347823288 36.0846524915833)
19960,-114.887007107769,36.4037879946004,joint,230000,60,,,,SRID=4326;POINT(-114.887007107769 36.4037879946004)
31223,-114.738809520137,36.0151522974121,joint,,,,,,SRID=4326;POINT(-114.738809520137 36.0151522974121)
29553,-114.743171595021,36.0180608195057,merge,,,,,,SRID=4326;POINT(-114.743171595021 36.0180608195057)
8066,-116.219368203948,40.7946198508296,substation,,,,,,SRID=4326;POINT(-116.219368203948 40.7946198508296)
28875,-114.97826281666,41.1124415992621,merge,,,,,,SRID=4326;POINT(-114.97826281666 41.1124415992621)
29580,-114.921831816386,36.3834268961344,merge,,,Chuck Lenzie Generating Station,,,SRID=4326;POINT(-114.921831816386 36.3834268961344)
8034,-119.766491479786,39.3701871661606,substation,,,,,,SRID=4326;POINT(-119.766491479786 39.3701871661606)
1752,-114.636189811249,35.1266903292351,substation,,,,,,SRID=4326;POINT(-114.636189811249 35.1266903292351)
8157,-117.459355819537,38.1312054018265,station,,,,,,SRID=4326;POINT(-117.459355819537 38.1312054018265)
8067,-115.878212154635,41.3846835133146,sub_station,,,,,,SRID=4326;POINT(-115.878212154635 41.3846835133146)
