v_id,lon,lat,typ,voltage,frequency,name,operator,ref,wkt_srid_4326
1426,-77.4470253899693,39.4030473299286,substation,,,,,,SRID=4326;POINT(-77.4470253899693 39.4030473299286)
19682,-77.2381961032069,39.3561597717271,joint,500000,,,,,SRID=4326;POINT(-77.2381961032069 39.3561597717271)
4884,-76.9026839955907,39.0979287862422,station,,,,,,SRID=4326;POINT(-76.9026839955907 39.0979287862422)
1569,-75.8431058503001,39.6086930531688,station,,,Cecil Substation,,,SRID=4326;POINT(-75.8431058503001 39.6086930531688)
26709,-76.6047682147256,38.9407939589695,joint,,,,,,SRID=4326;POINT(-76.6047682147256 38.9407939589695)
29509,-76.7709688765374,39.0153625269401,merge,,,Bowie Substation;Jericho Park Substation,,,SRID=4326;POINT(-76.7709688765374 39.0153625269401)
1139,-76.8726306412414,39.1410371989338,substation,,,Laurel Substation,BGE,,SRID=4326;POINT(-76.8726306412414 39.1410371989338)
1140,-76.7818246058403,39.2314212352965,station,,,,,,SRID=4326;POINT(-76.7818246058403 39.2314212352965)
19872,-76.5092930205411,38.2975150060928,joint,69000,,,,,SRID=4326;POINT(-76.5092930205411 38.2975150060928)
19788,-76.8312975477319,39.18847228633,joint,230000,,,,,SRID=4326;POINT(-76.8312975477319 39.18847228633)
92,-76.5130495504805,39.229812629163,substation,,,,,,SRID=4326;POINT(-76.5130495504805 39.229812629163)
1363,-76.500371367596,39.2699749781451,substation,,,,,,SRID=4326;POINT(-76.500371367596 39.2699749781451)
1427,-77.4414473233534,39.225363778169,sub_station,,,,,,SRID=4326;POINT(-77.4414473233534 39.225363778169)
1215,-77.4028400196188,39.4195890205155,station,,,,,,SRID=4326;POINT(-77.4028400196188 39.4195890205155)
1411,-77.4193305617192,39.3843098675389,substation,,,,,,SRID=4326;POINT(-77.4193305617192 39.3843098675389)
1425,-77.4181364594092,39.4407216762734,sub_station,,,,,,SRID=4326;POINT(-77.4181364594092 39.4407216762734)
1109,-77.1035338692769,39.190280752375,substation,,,Mount Zion Substation,PEPCO,,SRID=4326;POINT(-77.1035338692769 39.190280752375)
1410,-77.5662085371351,39.6717627172103,sub_station,,,,,,SRID=4326;POINT(-77.5662085371351 39.6717627172103)
19863,-76.483673068638,38.2831310717438,joint,220000;69000,,,,,SRID=4326;POINT(-76.483673068638 38.2831310717438)
29525,-76.5332413100216,39.1811667881043,merge,230000;230000;115000,,Herbert A. Wagner Generating Station;Brandon Shores Generating Station,Raven Power,,SRID=4326;POINT(-76.5332413100216 39.1811667881043)
1158,-76.9975417840367,38.9696929863001,substation,,,Takoma Substation,PEPCO,,SRID=4326;POINT(-76.9975417840367 38.9696929863001)
29528,-77.4556085469352,39.2048854169162,merge,,,Dickerson Generating Station;Montgomery County Resource Recovery Facility,,,SRID=4326;POINT(-77.4556085469352 39.2048854169162)
31138,-77.2777751332872,39.136105464247,joint,69000;230000,,,,,SRID=4326;POINT(-77.2777751332872 39.136105464247)
1397,-77.1823615256347,39.5655741390335,sub_station,,,,,,SRID=4326;POINT(-77.1823615256347 39.5655741390335)
19825,-76.8737767215612,38.7332916049187,joint,230000,,,,,SRID=4326;POINT(-76.8737767215612 38.7332916049187)
1402,-77.17216824447,39.3980268537951,sub_station,,,,,,SRID=4326;POINT(-77.17216824447 39.3980268537951)
19816,-77.5820233137632,39.4899503000525,joint,230000,,,,,SRID=4326;POINT(-77.5820233137632 39.4899503000525)
1527,-76.443262969614,38.3705292378109,sub_station,,,,,,SRID=4326;POINT(-76.443262969614 38.3705292378109)
1422,-77.6398628379767,39.5126463770856,substation,,,,,,SRID=4326;POINT(-77.6398628379767 39.5126463770856)
1143,-76.635465063941,39.2276393785733,substation,115000,,Pumphrey Substation,BGE,,SRID=4326;POINT(-76.635465063941 39.2276393785733)
1445,-76.8709366269533,38.7383831449339,substation,500000,,Burches Hill Substation,,,SRID=4326;POINT(-76.8709366269533 38.7383831449339)
1553,-76.8247643361154,38.4357417287909,sub_station,,,,,,SRID=4326;POINT(-76.8247643361154 38.4357417287909)
1728,-78.9164704801751,39.4994152375421,station,,,Black Oak Substation,,,SRID=4326;POINT(-78.9164704801751 39.4994152375421)
1511,-76.4849936848419,38.2811662275893,sub_station,,,Hewitt Road Switching Station,,,SRID=4326;POINT(-76.4849936848419 38.2811662275893)
30029,-76.6048512613032,38.9401926124144,joint,500000;115000,,Washington Loop,,,SRID=4326;POINT(-76.6048512613032 38.9401926124144)
19683,-77.2383321081409,39.3554806634234,joint,500000,,Washington Loop,,,SRID=4326;POINT(-77.2383321081409 39.3554806634234)
1382,-76.9031120205898,39.09404989537,sub_station,,,,,,SRID=4326;POINT(-76.9031120205898 39.09404989537)
1414,-77.3101498037865,39.4230415862205,sub_station,,,,,,SRID=4326;POINT(-77.3101498037865 39.4230415862205)
1442,-76.801356416907,38.8567700866423,substation,,,Oak Grove Substation,PEPCO,,SRID=4326;POINT(-76.801356416907 38.8567700866423)
1612,-75.5016588977849,38.2949438162096,station,,,,,,SRID=4326;POINT(-75.5016588977849 38.2949438162096)
18035,-76.6019757118334,39.6868462017478,joint,230000,,,,,SRID=4326;POINT(-76.6019757118334 39.6868462017478)
1525,-76.5957679919991,38.5349752679887,substation,,,,,,SRID=4326;POINT(-76.5957679919991 38.5349752679887)
1111,-77.1452551454105,39.0316527007544,station,,,,Potomac Electric Power Company,,SRID=4326;POINT(-77.1452551454105 39.0316527007544)
1374,-76.5928842855939,39.0393278763079,sub_station,,,,,,SRID=4326;POINT(-76.5928842855939 39.0393278763079)
19887,-76.1275905918181,39.6870043007553,joint,230000,,,,,SRID=4326;POINT(-76.1275905918181 39.6870043007553)
1183,-76.5068612475917,39.2991929988695,sub_station,,,,,,SRID=4326;POINT(-76.5068612475917 39.2991929988695)
1110,-77.0790585386285,39.1318947286493,substation,,,Norbeck Substation,PEPCO,,SRID=4326;POINT(-77.0790585386285 39.1318947286493)
30771,-77.2775591034643,39.1363248923806,joint,230000,,,,,SRID=4326;POINT(-77.2775591034643 39.1363248923806)
1446,-76.8057401560519,38.7138674290048,station,,,Talbert Switching Station,,,SRID=4326;POINT(-76.8057401560519 38.7138674290048)
1391,-77.4027957568525,39.4098748249376,sub_station,,,,,,SRID=4326;POINT(-77.4027957568525 39.4098748249376)
19777,-76.5878393733648,39.7018261853945,joint,230000,,,,,SRID=4326;POINT(-76.5878393733648 39.7018261853945)
1439,-76.8202769460175,38.9600619682443,sub_station,,,Buena Vista Substation,,,SRID=4326;POINT(-76.8202769460175 38.9600619682443)
1375,-76.5021485816215,38.9794146572053,sub_station,,,,,,SRID=4326;POINT(-76.5021485816215 38.9794146572053)
30774,-76.8747940323441,38.8811001636378,joint,230000;69000,,,,,SRID=4326;POINT(-76.8747940323441 38.8811001636378)
1602,-75.8217804276467,38.4900978731622,station,,,,,,SRID=4326;POINT(-75.8217804276467 38.4900978731622)
1355,-76.6887636440627,38.5603775238539,substation,,,Chalk Point Switching Station,,,SRID=4326;POINT(-76.6887636440627 38.5603775238539)
